Album,Artist,Bytes,City,Company,Composer,Country,CustomerID,Email,FirstName,Genre,InvoiceDate,InvoiceID,LastName,MediaType,Milliseconds,Number of Records,Phone,PostalCode,Quantity,Region,State,Track,UnitPrice
"Heroes, Season 1",Heroes,487.88M,Budapest,,,Hungary,45,ladislav_kovacs@apple.hu,Ladislav,Drama,18/02/2009 12:00:00 AM,96,Kovaics,Protected MPEG-4 video file,2687103,1,,H-1073,5,Europe,,How to Stop an Exploding Man,1.99
"Lost, Season 3",Lost,493.95M,Budapest,,,Hungary,45,ladislav_kovacs@apple.hu,Ladislav,Drama,18/02/2009 12:00:00 AM,96,Kovaics,Protected MPEG-4 video file,2615990,1,,H-1073,5,Europe,,The Man Behind the Curtain,1.99
"The Office, Season 2",The Office,247.24M,Budapest,,,Hungary,45,ladislav_kovacs@apple.hu,Ladislav,TV Shows,18/02/2009 12:00:00 AM,96,Kovaics,Protected MPEG-4 video file,1237791,1,,H-1073,5,Europe,,Michael's Birthday,1.99
"Battlestar Galactica (Classic), Season 1",Battlestar Galactica (Classic),525.56M,Bangalore,,,India,59,puja_srivastava@yahoo.in,Puja,Sci Fi & Fantasy,26/02/2009 12:00:00 AM,97,Srivastava,Protected MPEG-4 video file,2922088,1,+91 080 22289999,560001,2,Asia,,Baltar's Escape,1.99
Aquaman,Aquaman,492.67M,Montreal,,,Canada,3,ftremblay@gmail.com,Francois,TV Shows,11/03/2009 12:00:00 AM,99,Tremblay,Protected MPEG-4 video file,2484567,1,+1 (514) 721-4711,H2G 1A7,2,North  America,QC,Pilot,1.99
"Battlestar Galactica (Classic), Season 1",Battlestar Galactica (Classic),512.38M,Sao Jose dos Campos,Embraer,,Brazil,1,luisg@embraer.com.br,Lucas,Sci Fi & Fantasy,11/03/2009 12:00:00 AM,98,Gonasalves,Protected MPEG-4 video file,2927677,1,+55 (12) 3923-5555,12227-000,2,South America,SP,Take the Celestra,1.99
"Lost, Season 3",Lost,493.21M,Montreal,,,Canada,3,ftremblay@gmail.com,Francois,Drama,11/03/2009 12:00:00 AM,99,Tremblay,Protected MPEG-4 video file,2610860,1,+1 (514) 721-4711,H2G 1A7,3,North  America,QC,"Through the Looking Glass, Pt. 1",1.99
"Battlestar Galactica (Classic), Season 1",Battlestar Galactica (Classic),547.98M,Sao Jose dos Campos,Embraer,,Brazil,1,luisg@embraer.com.br,Lucas,Sci Fi & Fantasy,11/03/2009 12:00:00 AM,98,Gonasalves,Protected MPEG-4 video file,2923548,1,+55 (12) 3923-5555,12227-000,5,South America,SP,Experiment In Terra,1.99
Instant Karma: The Amnesty International Campaign to Save Darfur,U2,4.45M,Prague,JetBrains s.r.o.,,Czech Republic,5,frantisekw@jetbrains.com,Frank,Pop,12/03/2009 12:00:00 AM,100,Wichterlovai,Protected AAC audio file,274644,1,+420 2 4172 5555,14700,3,Europe,,Give Peace a Chance,0.99
Instant Karma: The Amnesty International Campaign to Save Darfur,U2,3.50M,Prague,JetBrains s.r.o.,,Czech Republic,5,frantisekw@jetbrains.com,Frank,Pop,12/03/2009 12:00:00 AM,100,Wichterlovai,Protected AAC audio file,215084,1,+420 2 4172 5555,14700,4,Europe,,Whatever Gets You Thru the Night,0.99
Instant Karma: The Amnesty International Campaign to Save Darfur,U2,3.78M,Prague,JetBrains s.r.o.,,Czech Republic,5,frantisekw@jetbrains.com,Frank,Pop,12/03/2009 12:00:00 AM,100,Wichterlovai,Protected AAC audio file,232778,1,+420 2 4172 5555,14700,4,Europe,,Gimme Some Truth,0.99
Instant Karma: The Amnesty International Campaign to Save Darfur,U2,4.51M,Prague,JetBrains s.r.o.,,Czech Republic,5,frantisekw@jetbrains.com,Frank,Pop,12/03/2009 12:00:00 AM,100,Wichterlovai,Protected AAC audio file,278312,1,+420 2 4172 5555,14700,5,Europe,,#9 Dream,0.99
Instant Karma: The Amnesty International Campaign to Save Darfur,U2,3.70M,Copenhagen,,,Denmark,9,kara.nielsen@jubii.dk,Kara,Pop,13/03/2009 12:00:00 AM,101,Nielsen,Protected AAC audio file,227995,1,+453 3331 9991,1720,1,Europe,,Beautiful Boy,0.99
Speak of the Devil,Ozzy Osbourne,8.27M,Copenhagen,,,Denmark,9,kara.nielsen@jubii.dk,Kara,Rock,13/03/2009 12:00:00 AM,101,Nielsen,Protected AAC audio file,515435,1,+453 3331 9991,1720,1,Europe,,War Pigs,0.99
Speak of the Devil,Ozzy Osbourne,4.17M,Copenhagen,,,Denmark,9,kara.nielsen@jubii.dk,Kara,Rock,13/03/2009 12:00:00 AM,101,Nielsen,Protected AAC audio file,258343,1,+453 3331 9991,1720,4,Europe,,Never Say Die,0.99
Instant Karma: The Amnesty International Campaign to Save Darfur,U2,3.06M,Copenhagen,,,Denmark,9,kara.nielsen@jubii.dk,Kara,Pop,13/03/2009 12:00:00 AM,101,Nielsen,Protected AAC audio file,187546,1,+453 3331 9991,1720,5,Europe,,Gimme Some Truth,0.99
Instant Karma: The Amnesty International Campaign to Save Darfur,U2,3.88M,Copenhagen,,,Denmark,9,kara.nielsen@jubii.dk,Kara,Pop,13/03/2009 12:00:00 AM,101,Nielsen,Protected AAC audio file,239094,1,+453 3331 9991,1720,5,Europe,,Jealous Guy,0.99
Speak of the Devil,Ozzy Osbourne,5.49M,Copenhagen,,,Denmark,9,kara.nielsen@jubii.dk,Kara,Rock,13/03/2009 12:00:00 AM,101,Nielsen,Protected AAC audio file,340890,1,+453 3331 9991,1720,5,Europe,,Sympton of the Universe,0.99
Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,O Rappa,9.50M,Vancouver,Rogers Canada,,Canada,15,jenniferp@rogers.ca,Jennifer,Electronica/Dance,16/03/2009 12:00:00 AM,102,Peterson,MPEG audio file,237426,1,+1 (604) 688-2255,V6C 1G8,2,North  America,BC,Todo o Carnaval tem seu Fim,0.99
House of Pain,House Of Pain,7.29M,Vancouver,Rogers Canada,E. Schrody/L. Freese/L. Muggerud,Canada,15,jenniferp@rogers.ca,Jennifer,Hip Hop/Rap,16/03/2009 12:00:00 AM,102,Peterson,MPEG audio file,182230,1,+1 (604) 688-2255,V6C 1G8,3,North  America,BC,Put Your Head Out,0.99
House of Pain,House Of Pain,4.58M,Vancouver,Rogers Canada,E. Schrody/L. Muggerud,Canada,15,jenniferp@rogers.ca,Jennifer,Hip Hop/Rap,16/03/2009 12:00:00 AM,102,Peterson,MPEG audio file,114520,1,+1 (604) 688-2255,V6C 1G8,3,North  America,BC,"Danny Boy, Danny Boy",0.99
Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,O Rappa,5.76M,Vancouver,Rogers Canada,,Canada,15,jenniferp@rogers.ca,Jennifer,Electronica/Dance,16/03/2009 12:00:00 AM,102,Peterson,MPEG audio file,143830,1,+1 (604) 688-2255,V6C 1G8,5,North  America,BC,Chapa o Coco,0.99
Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,O Rappa,9.50M,Vancouver,Rogers Canada,,Canada,15,jenniferp@rogers.ca,Jennifer,Electronica/Dance,16/03/2009 12:00:00 AM,102,Peterson,MPEG audio file,237322,1,+1 (604) 688-2255,V6C 1G8,5,North  America,BC,Funk de Bamba,0.99
House of Pain,House Of Pain,6.81M,Vancouver,Rogers Canada,E. Schrody/L. Dimant/L. Muggerud,Canada,15,jenniferp@rogers.ca,Jennifer,Hip Hop/Rap,16/03/2009 12:00:00 AM,102,Peterson,MPEG audio file,170213,1,+1 (604) 688-2255,V6C 1G8,5,North  America,BC,One For The Road,0.99
20th Century Masters - The Millennium Collection: The Best of Scorpions,Scorpions,5.55M,Vancouver,Rogers Canada,,Canada,15,jenniferp@rogers.ca,Jennifer,Rock,16/03/2009 12:00:00 AM,102,Peterson,Protected AAC audio file,332740,1,+1 (604) 688-2255,V6C 1G8,2,North  America,BC,The Zoo,0.99
20th Century Masters - The Millennium Collection: The Best of Scorpions,Scorpions,3.48M,Vancouver,Rogers Canada,,Canada,15,jenniferp@rogers.ca,Jennifer,Rock,16/03/2009 12:00:00 AM,102,Peterson,Protected AAC audio file,205332,1,+1 (604) 688-2255,V6C 1G8,4,North  America,BC,I Can't Explain,0.99
"LOST, Season 4",Lost,526.87M,Vancouver,Rogers Canada,,Canada,15,jenniferp@rogers.ca,Jennifer,Drama,16/03/2009 12:00:00 AM,102,Peterson,Protected MPEG-4 video file,2611903,1,+1 (604) 688-2255,V6C 1G8,1,North  America,BC,The Beginning of the End,1.99
Duos II,Luciana Souza/Romero Lubambo,2.78M,Chicago,,Luciana Souza,USA,24,fralston@gmail.com,Frank,Latin,21/03/2009 12:00:00 AM,103,Ralston,AAC audio file,172710,1,+1 (312) 332-3232,60611,1,North  America,IL,Muita Bobeira,0.99
Revelations,Audioslave,4.90M,Chicago,,,USA,24,fralston@gmail.com,Frank,Alternative,21/03/2009 12:00:00 AM,103,Ralston,Protected AAC audio file,301974,1,+1 (312) 332-3232,60611,1,North  America,IL,Show Me How to Live (Live at the Quart Festival),0.99
Back to Black,Amy Winehouse,3.42M,Chicago,,,USA,24,fralston@gmail.com,Frank,R&B/Soul,21/03/2009 12:00:00 AM,103,Ralston,Protected AAC audio file,213240,1,+1 (312) 332-3232,60611,1,North  America,IL,Rehab,0.99
Temple of the Dog,Temple of the Dog,4.00M,Chicago,,,USA,24,fralston@gmail.com,Frank,Alternative,21/03/2009 12:00:00 AM,103,Ralston,Protected AAC audio file,231803,1,+1 (312) 332-3232,60611,2,North  America,IL,All Night Thing,0.99
Beethoven Piano Sonatas: Moonlight & Pastorale,Maurizio Pollini,6.32M,Chicago,,Ludwig van Beethoven,USA,24,fralston@gmail.com,Frank,Classical,21/03/2009 12:00:00 AM,103,Ralston,Protected AAC audio file,391000,1,+1 (312) 332-3232,60611,2,North  America,IL,"Piano Sonata No. 14 in C Sharp Minor, Op. 27, No. 2, ""Moonlight"": I. Adagio sostenuto",0.99
Back to Black,Amy Winehouse,2.67M,Chicago,,Richard Poindexter & Robert Poindexter,USA,24,fralston@gmail.com,Frank,R&B/Soul,21/03/2009 12:00:00 AM,103,Ralston,Protected AAC audio file,166680,1,+1 (312) 332-3232,60611,2,North  America,IL,He Can Only Hold Her,0.99
Carry On,Chris Cornell,3.62M,Chicago,,Chris Cornell,USA,24,fralston@gmail.com,Frank,Alternative,21/03/2009 12:00:00 AM,103,Ralston,Protected AAC audio file,220193,1,+1 (312) 332-3232,60611,3,North  America,IL,Scar On the Sky,0.99
Handel: The Messiah (Highlights),Scholars Baroque Ensemble,9.55M,Chicago,,George Frideric Handel,USA,24,fralston@gmail.com,Frank,Classical,21/03/2009 12:00:00 AM,103,Ralston,Protected AAC audio file,582029,1,+1 (312) 332-3232,60611,3,North  America,IL,"The Messiah: Behold, I Tell You a Mystery... The Trumpet Shall Sound",0.99
Revelations,Audioslave,3.77M,Chicago,,,USA,24,fralston@gmail.com,Frank,Alternative,21/03/2009 12:00:00 AM,103,Ralston,Protected AAC audio file,230758,1,+1 (312) 332-3232,60611,4,North  America,IL,Until We Fall,0.99
Temple of the Dog,Temple of the Dog,6.48M,Chicago,,,USA,24,fralston@gmail.com,Frank,Alternative,21/03/2009 12:00:00 AM,103,Ralston,Protected AAC audio file,384497,1,+1 (312) 332-3232,60611,4,North  America,IL,Say Hello 2 Heaven,0.99
"FaurÃ©: Requiem, Ravel: Pavane & Others","Academy of St. Martin in the Fields, John Birch, Sir Neville Marriner & Sylvia McNair",4.31M,Chicago,,Gabriel FaurÃ©,USA,24,fralston@gmail.com,Frank,Classical,21/03/2009 12:00:00 AM,103,Ralston,Protected AAC audio file,258924,1,+1 (312) 332-3232,60611,4,North  America,IL,"Requiem, Op.48: 4. Pie Jesu",0.99
Berlioz: Symphonie Fantastique,Michael Tilson Thomas & San Francisco Symphony,9.17M,Chicago,,Hector Berlioz,USA,24,fralston@gmail.com,Frank,Classical,21/03/2009 12:00:00 AM,103,Ralston,Protected AAC audio file,561967,1,+1 (312) 332-3232,60611,4,North  America,IL,"Symphonie Fantastique, Op. 14: V. Songe d'une nuit du sabbat",0.99
"LOST, Season 4",Lost,504.13M,Chicago,,,USA,24,fralston@gmail.com,Frank,TV Shows,21/03/2009 12:00:00 AM,103,Ralston,Protected MPEG-4 video file,2612028,1,+1 (312) 332-3232,60611,3,North  America,IL,Meet Kevin Johnson,1.99
"The Office, Season 3",The Office,360.33M,Chicago,,,USA,24,fralston@gmail.com,Frank,Comedy,21/03/2009 12:00:00 AM,103,Ralston,Protected MPEG-4 video file,1814855,1,+1 (312) 332-3232,60611,4,North  America,IL,Branch Closing,1.99
Carried to Dust (Bonus Track Version),Calexico,3.64M,Berlin,,,Germany,38,nschroder@surfeu.de,Niklas,Alternative,29/03/2009 12:00:00 AM,104,Schroeder,Protected AAC audio file,215386,1,+49 030 2141444,10779,5,Europe,,Slowness,0.99
South American Getaway,The 12 Cellists of The Berlin Philharmonic,4.78M,Lyon,,Astor Piazzolla,France,41,marc.dubois@hotmail.com,Marc,Classical,11/04/2009 12:00:00 AM,106,Dubois,Protected AAC audio file,289388,1,+33 04 78 30 30 30,69002,3,Europe,,Adios nonino,0.99
Bach: Orchestral Suites Nos. 1 - 4,"Academy of St. Martin in the Fields, Sir Neville Marriner & Thurston Dart",3.85M,Lyon,,Johann Sebastian Bach,France,41,marc.dubois@hotmail.com,Marc,Classical,11/04/2009 12:00:00 AM,106,Dubois,Protected AAC audio file,225933,1,+33 04 78 30 30 30,69002,4,Europe,,"Suite No. 3 in D, BWV 1068: III. Gavotte I & II",0.99
Beethoven: Symphony No. 6 'Pastoral' Etc.,Otto Klemperer & Philharmonia Orchestra,10.89M,Paris,,Ludwig van Beethoven,France,39,camille.bernard@yahoo.fr,Camille,Classical,11/04/2009 12:00:00 AM,105,Bernard,Purchased AAC audio file,339567,1,+33 01 49 70 65 65,75009,1,Europe,,"Prometheus Overture, Op. 43",0.99
Bartok: Violin & Viola Concertos,Yehudi Menuhin,9.79M,Paris,,BÃ©la BartÃ³k,France,39,camille.bernard@yahoo.fr,Camille,Classical,11/04/2009 12:00:00 AM,105,Bernard,Purchased AAC audio file,299350,1,+33 01 49 70 65 65,75009,1,Europe,,Sonata for Solo Violin: IV: Presto,0.99
English Renaissance,The King's Singers,2.26M,Dijon,,William Byrd,France,43,isabelle_mercier@apple.fr,Isabelle,Classical,12/04/2009 12:00:00 AM,107,Mercier,Protected AAC audio file,133768,1,+33 03 80 73 66 99,21000,1,Europe,,Sing Joyfully,0.99
Purcell: Music for the Queen Mary,"Equale Brass Ensemble, John Eliot Gardiner & Munich Monteverdi Orchestra and Choir",2.37M,Dijon,,Henry Purcell,France,43,isabelle_mercier@apple.fr,Isabelle,Classical,12/04/2009 12:00:00 AM,107,Mercier,Protected AAC audio file,142081,1,+33 03 80 73 66 99,21000,4,Europe,,"Music for the Funeral of Queen Mary: VI. ""Thou Knowest, Lord, the Secrets of Our Hearts""",0.99
"J.S. Bach: Chaconne, Suite in E Minor, Partita in E Major & Prelude, Fugue and Allegro",Julian Bream,4.74M,Dijon,,Johann Sebastian Bach,France,43,isabelle_mercier@apple.fr,Isabelle,Classical,12/04/2009 12:00:00 AM,107,Mercier,Protected AAC audio file,285673,1,+33 03 80 73 66 99,21000,4,Europe,,"Partita in E Major, BWV 1006A: I. Prelude",0.99
Purcell: The Fairy Queen,"Roger Norrington, London Classical Players",5.99M,Dijon,,Henry Purcell,France,43,isabelle_mercier@apple.fr,Isabelle,Classical,12/04/2009 12:00:00 AM,107,Mercier,Protected AAC audio file,364296,1,+33 03 80 73 66 99,21000,4,Europe,,"Act IV, Symphony",0.99
For Those About To Rock We Salute You,AC/DC,6.60M,Rome,,"Angus Young, Malcolm Young, Brian Johnson",Italy,47,lucas.mancini@yahoo.it,Lucas,Rock,13/04/2009 12:00:00 AM,108,Mancini,MPEG audio file,203102,1,+39 06 39733434,192,1,Europe,RM,Snowballed,0.99
For Those About To Rock We Salute You,AC/DC,6.71M,Rome,,"Angus Young, Malcolm Young, Brian Johnson",Italy,47,lucas.mancini@yahoo.it,Lucas,Rock,13/04/2009 12:00:00 AM,108,Mancini,MPEG audio file,205688,1,+39 06 39733434,192,3,Europe,RM,Night Of The Long Knives,0.99
For Those About To Rock We Salute You,AC/DC,11.17M,Rome,,"Angus Young, Malcolm Young, Brian Johnson",Italy,47,lucas.mancini@yahoo.it,Lucas,Rock,13/04/2009 12:00:00 AM,108,Mancini,MPEG audio file,343719,1,+39 06 39733434,192,3,Europe,RM,For Those About To Rock (We Salute You),0.99
Schubert: The Late String Quartets & String Quintet (3 CD's),Emerson String Quartet,2.28M,Rome,,Franz Schubert,Italy,47,lucas.mancini@yahoo.it,Lucas,Classical,13/04/2009 12:00:00 AM,108,Mancini,Protected AAC audio file,139200,1,+39 06 39733434,192,4,Europe,RM,"String Quartet No. 12 in C Minor, D. 703 ""Quartettsatz"": II. Andante - Allegro assai",0.99
Restless and Wild,Accept,6.29M,Rome,,Deaffy & R.A. Smith-Diesel,Italy,47,lucas.mancini@yahoo.it,Lucas,Rock,13/04/2009 12:00:00 AM,108,Mancini,Protected AAC audio file,375418,1,+39 06 39733434,192,4,Europe,RM,Princess of the Dawn,0.99
Liszt - 12 Ã‰tudes D'Execution Transcendante,Michele Campanella,2.23M,Rome,,,Italy,47,lucas.mancini@yahoo.it,Lucas,Classical,13/04/2009 12:00:00 AM,108,Mancini,Purchased AAC audio file,51780,1,+39 06 39733434,192,5,Europe,RM,"Ã‰tude 1, In C Major - Preludio (Presto) - Liszt",0.99
Let There Be Rock,AC/DC,10.62M,London,,AC/DC,United Kingdom,53,phil.hughes@gmail.com,Phil,Rock,16/04/2009 12:00:00 AM,109,Hughes,MPEG audio file,325041,1,+44 020 7976 5722,SW1V 3EN,1,Europe,,Problem Child,0.99
Jagged Little Pill,Alanis Morissette,9.75M,London,,Alanis Morissette & Glenn Ballard,United Kingdom,53,phil.hughes@gmail.com,Phil,Rock,16/04/2009 12:00:00 AM,109,Hughes,MPEG audio file,300355,1,+44 020 7976 5722,SW1V 3EN,1,Europe,,Forgiven,0.99
Facelift,Alice In Chains,7.30M,London,,"Jerry Cantrell, Layne Staley",United Kingdom,53,phil.hughes@gmail.com,Phil,Rock,16/04/2009 12:00:00 AM,109,Hughes,MPEG audio file,222955,1,+44 020 7976 5722,SW1V 3EN,1,Europe,,I Can't Remember,0.99
Big Ones,Aerosmith,8.68M,London,,"Steven Tyler, Joe Perry, Jim Vallance, Holly Knight",United Kingdom,53,phil.hughes@gmail.com,Phil,Rock,16/04/2009 12:00:00 AM,109,Hughes,MPEG audio file,264698,1,+44 020 7976 5722,SW1V 3EN,2,Europe,,Rag Doll,0.99
Big Ones,Aerosmith,7.88M,London,,"Steven Tyler, Joe Perry, Taylor Rhodes",United Kingdom,53,phil.hughes@gmail.com,Phil,Rock,16/04/2009 12:00:00 AM,109,Hughes,MPEG audio file,240718,1,+44 020 7976 5722,SW1V 3EN,2,Europe,,Blind Man,0.99
Jagged Little Pill,Alanis Morissette,9.70M,London,,Alanis Morissette & Glenn Ballard,United Kingdom,53,phil.hughes@gmail.com,Phil,Rock,16/04/2009 12:00:00 AM,109,Hughes,MPEG audio file,293485,1,+44 020 7976 5722,SW1V 3EN,2,Europe,,Wake Up,0.99
Big Ones,Aerosmith,12.37M,London,,"Steven Tyler, Joe Perry, Mark Hudson",United Kingdom,53,phil.hughes@gmail.com,Phil,Rock,16/04/2009 12:00:00 AM,109,Hughes,MPEG audio file,381231,1,+44 020 7976 5722,SW1V 3EN,3,Europe,,Livin' On The Edge,0.99
Warner 25 Anos,AntÃ´nio Carlos Jobim,8.23M,London,,,United Kingdom,53,phil.hughes@gmail.com,Phil,Jazz,16/04/2009 12:00:00 AM,109,Hughes,MPEG audio file,251977,1,+44 020 7976 5722,SW1V 3EN,4,Europe,,Ligia,0.99
Facelift,Alice In Chains,8.50M,London,,Jerry Cantrell,United Kingdom,53,phil.hughes@gmail.com,Phil,Rock,16/04/2009 12:00:00 AM,109,Hughes,MPEG audio file,261955,1,+44 020 7976 5722,SW1V 3EN,4,Europe,,I Know Somethin (Bout You),0.99
Body Count,Body Count,9.88M,Montreal,,,Canada,3,ftremblay@gmail.com,Francois,Alternative & Punk,21/04/2009 12:00:00 AM,110,Tremblay,MPEG audio file,300721,1,+1 (514) 721-4711,H2G 1A7,1,North  America,QC,Voodoo,0.99
Chemical Wedding,Bruce Dickinson,8.02M,Montreal,,Roy Z,Canada,3,ftremblay@gmail.com,Francois,Metal,21/04/2009 12:00:00 AM,110,Tremblay,MPEG audio file,246177,1,+1 (514) 721-4711,H2G 1A7,1,North  America,QC,Chemical Wedding,0.99
BackBeat Soundtrack,BackBeat,1.70M,Montreal,,Little Richard,Canada,3,ftremblay@gmail.com,Francois,Rock And Roll,21/04/2009 12:00:00 AM,110,Tremblay,MPEG audio file,106266,1,+1 (514) 721-4711,H2G 1A7,1,North  America,QC,Good Golly Miss Molly,0.99
Alcohol Fueled Brewtality Live! [Disc 1],Black Label Society,8.57M,Montreal,,,Canada,3,ftremblay@gmail.com,Francois,Metal,21/04/2009 12:00:00 AM,110,Tremblay,MPEG audio file,266266,1,+1 (514) 721-4711,H2G 1A7,2,North  America,QC,A.N.D.R.O.T.A.Z.,0.99
Chemical Wedding,Bruce Dickinson,7.80M,Montreal,,Roy Z,Canada,3,ftremblay@gmail.com,Francois,Metal,21/04/2009 12:00:00 AM,110,Tremblay,MPEG audio file,237531,1,+1 (514) 721-4711,H2G 1A7,2,North  America,QC,Realword,0.99
Body Count,Body Count,1.55M,Montreal,,,Canada,3,ftremblay@gmail.com,Francois,Alternative & Punk,21/04/2009 12:00:00 AM,110,Tremblay,MPEG audio file,47333,1,+1 (514) 721-4711,H2G 1A7,3,North  America,QC,Smoked Pork,0.99
Black Sabbath Vol. 4 (Remaster),Black Sabbath,6.25M,Montreal,,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",Canada,3,ftremblay@gmail.com,Francois,Metal,21/04/2009 12:00:00 AM,110,Tremblay,MPEG audio file,192496,1,+1 (514) 721-4711,H2G 1A7,3,North  America,QC,Tomorrow's Dream,0.99
Audioslave,Audioslave,4.96M,Montreal,,Audioslave/Chris Cornell,Canada,3,ftremblay@gmail.com,Francois,Rock,21/04/2009 12:00:00 AM,110,Tremblay,MPEG audio file,206628,1,+1 (514) 721-4711,H2G 1A7,3,North  America,QC,Hypnotize,0.99
Out Of Exile,Audioslave,7.61M,Montreal,,"Cornell, Commerford, Morello, Wilk",Canada,3,ftremblay@gmail.com,Francois,Alternative & Punk,21/04/2009 12:00:00 AM,110,Tremblay,MPEG audio file,233691,1,+1 (514) 721-4711,H2G 1A7,4,North  America,QC,Drown Me Slowly,0.99
The Best Of Billy Cobham,Billy Cobham,9.02M,Montreal,,George Duke,Canada,3,ftremblay@gmail.com,Francois,Jazz,21/04/2009 12:00:00 AM,110,Tremblay,MPEG audio file,274155,1,+1 (514) 721-4711,H2G 1A7,4,North  America,QC,Do what cha wanna,0.99
Audioslave,Audioslave,5.34M,Montreal,,Audioslave/Chris Cornell,Canada,3,ftremblay@gmail.com,Francois,Rock,21/04/2009 12:00:00 AM,110,Tremblay,MPEG audio file,222380,1,+1 (514) 721-4711,H2G 1A7,4,North  America,QC,Cochise,0.99
Warner 25 Anos,AntÃ´nio Carlos Jobim,8.72M,Montreal,,,Canada,3,ftremblay@gmail.com,Francois,Jazz,21/04/2009 12:00:00 AM,110,Tremblay,MPEG audio file,271856,1,+1 (514) 721-4711,H2G 1A7,5,North  America,QC,"Canta, Canta Mais",0.99
Alcohol Fueled Brewtality Live! [Disc 2],Black Label Society,8.98M,Montreal,,,Canada,3,ftremblay@gmail.com,Francois,Metal,21/04/2009 12:00:00 AM,110,Tremblay,MPEG audio file,271960,1,+1 (514) 721-4711,H2G 1A7,5,North  America,QC,The Beginning...At Last,0.99
BackBeat Soundtrack,BackBeat,1.71M,Montreal,,"Enotris Johnson/Little Richard/Robert ""Bumps"" Blackwell",Canada,3,ftremblay@gmail.com,Francois,Rock And Roll,21/04/2009 12:00:00 AM,110,Tremblay,MPEG audio file,106396,1,+1 (514) 721-4711,H2G 1A7,5,North  America,QC,Long Tall Sally,0.99
Prenda Minha,Caetano Veloso,4.87M,Redmond,Microsoft Corporation,Tom Jobim - Newton MendoÃ§a,USA,17,jacksmith@microsoft.com,Jack,Latin,29/04/2009 12:00:00 AM,111,Smith,MPEG audio file,148793,1,+1 (425) 882-8080,98052-8300,5,North  America,WA,MeditaÃ§Ã£o,0.99
Prenda Minha,Caetano Veloso,4.33M,Mountain View,,Gilberto Gil,USA,20,dmiller@comcast.com,Dan,Latin,12/05/2009 12:00:00 AM,113,Miller,MPEG audio file,133172,1,+1 (650) 644-3358,94040-111,1,North  America,CA,Bem Devagar,0.99
Prenda Minha,Caetano Veloso,7.38M,New York,,Caetano Veloso,USA,18,michelleb@aol.com,Michelle,Latin,12/05/2009 12:00:00 AM,112,Brooks,MPEG audio file,221936,1,+1 (212) 221-3546,10012-2612,1,North  America,NY,Eclipse Oculto,0.99
Prenda Minha,Caetano Veloso,4.73M,Mountain View,,Caetano Veloso,USA,20,dmiller@comcast.com,Dan,Latin,12/05/2009 12:00:00 AM,113,Miller,MPEG audio file,144326,1,+1 (650) 644-3358,94040-111,2,North  America,CA,Saudosismo,0.99
Prenda Minha,Caetano Veloso,15.89M,New York,,Caetano Veloso,USA,18,michelleb@aol.com,Michelle,Latin,12/05/2009 12:00:00 AM,112,Brooks,MPEG audio file,482429,1,+1 (212) 221-3546,10012-2612,4,North  America,NY,Terra,0.99
Prenda Minha,Caetano Veloso,4.70M,Orlando,,Caetano Veloso,USA,22,hleacock@gmail.com,Heather,Latin,13/05/2009 12:00:00 AM,114,Leacock,MPEG audio file,141270,1,+1 (407) 999-7788,32801,2,North  America,FL,Odara,0.99
Prenda Minha,Caetano Veloso,10.36M,Orlando,,David CorrÃªa - Paulinho Carvalho - Carlos Sena - Bira do Ponto,USA,22,hleacock@gmail.com,Heather,Latin,13/05/2009 12:00:00 AM,114,Leacock,MPEG audio file,307252,1,+1 (407) 999-7788,32801,2,North  America,FL,AtrÃ¡s Da Verd-E-Rosa SÃ³ NÃ£o Vai Quem JÃ¡ Morreu,0.99
Prenda Minha,Caetano Veloso,6.25M,Orlando,,Peninha,USA,22,hleacock@gmail.com,Heather,Latin,13/05/2009 12:00:00 AM,114,Leacock,MPEG audio file,190589,1,+1 (407) 999-7788,32801,4,North  America,FL,Sozinho,0.99
